Gradient Profiler Text Data File: 293t_flag_ragbq99l_rich.csv,,,
Version: 1.88,,,
Date: 2017-02-21,,,
Time: 19:27:34,,,
,,,
User: Alicia,,,
Experiment name: 20170221_RPb_polysome_1through6,,,
UV Unit: EM-1,,,
Rotor Manufacturer: Beckman,,,
Rotor Model: SW41Ti,,,
Speed: 35000 rpm,,,
Gradient: sucrose 10.0% to 50.0% w/v,,,
Time: 180,,,
w2t:  x 10^0,,,
Sample Volume: 0.25 ml,,,
Number of Tubes: 8,,,
Volume per mm: 0.143 ml/mm,,,
Temperature: 4.0 deg C,,,
,,,
Absorbance Units Full Scale (AUFS): 2.00,,,
Manual-triggered gradient; (with distance; but no event marks),,,
Delay: No Delay,,,
UV Wavelength: 254 nm,,,
Samples / sec: 6 Hz,,,
EM1 Speed: 0.22 mm/sec,,,
Distance: 2.02 mm,,,
Number: 52,,,
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm,,,
Length of Tubing: 0 mm,,,
Total Distance: 105.04 mm,,,
,,,
Data Columns:,,,
Distance, Absorbance, Fraction Number, Fraction Volume(ml)
0.04,0.043949, , 
0.07,0.043951, , 
0.11,0.043979, , 
0.15,0.043981, , 
0.18,0.043919, , 
0.22,0.043937, , 
0.26,0.043888, , 
0.3,0.043921, , 
0.33,0.043892, , 
0.37,0.043906, , 
0.41,0.043908, , 
0.44,0.043848, , 
0.48,0.043925, , 
0.51,0.043908, , 
0.55,0.043961, , 
0.59,0.043963, , 
0.62,0.0439, , 
0.66,0.044011, , 
0.7,0.043961, , 
0.74,0.044003, , 
0.77,0.043975, , 
0.81,0.043959, , 
0.85,0.043991, , 
0.88,0.043923, , 
0.92,0.044019, , 
0.95,0.044199, , 
0.99,0.044407, , 
1.03,0.04449, , 
1.06,0.044415, , 
1.1,0.044645, , 
1.14,0.044752, , 
1.18,0.044938, , 
1.21,0.044968, , 
1.25,0.044948, , 
1.29,0.04502, , 
1.32,0.044958, , 
1.36,0.045026, , 
1.39,0.04498, , 
1.43,0.044976, , 
1.47,0.045032, , 
1.51,0.044962, , 
1.54,0.045089, , 
1.58,0.04524, , 
1.62,0.045444, , 
1.65,0.045507, , 
1.69,0.045495, , 
1.73,0.045491, , 
1.76,0.04542, , 
1.8,0.045484, , 
1.83,0.045444, , 
1.87,0.04547, , 
1.91,0.045497, , 
1.95,0.045464, , 
1.98,0.045525, , 
2.02,0.045521, , 
2.06,0.045535, , 
2.09,0.045476, , 
2.13,0.045416, , 
2.16,0.04545, , 
2.2,0.04538, , 
2.24,0.045446, , 
2.27,0.045434, , 
2.31,0.045382, , 
2.35,0.045466, , 
2.39,0.045404, , 
2.42,0.045462, , 
2.46,0.045432, , 
2.5,0.045444, , 
2.53,0.045493, , 
2.57,0.045448, , 
2.6,0.045468, , 
2.64,0.045424, , 
2.68,0.045486, , 
2.71,0.04547, , 
2.75,0.04543, , 
2.79,0.04547, , 
2.83,0.045452, , 
2.86,0.04547, , 
2.9,0.045426, , 
2.94,0.045454, , 
2.97,0.045446, , 
3.01,0.045369, , 
3.04,0.045303, , 
3.08,0.04503, , 
3.12,0.045004, , 
3.15,0.045008, , 
3.19,0.044944, , 
3.23,0.04497, , 
3.27,0.044928, , 
3.3,0.044972, , 
3.34,0.044962, , 
3.38,0.044968, , 
3.41,0.044984, , 
3.45,0.044915, , 
3.48,0.04497, , 
3.52,0.044925, , 
3.56,0.045087, , 
3.59,0.045309, , 
3.63,0.045398, , 
3.67,0.045529, , 
3.71,0.045428, , 
3.74,0.045821, , 
3.78,0.049399, , 
3.82,0.064924, , 
3.85,0.110613, , 
3.89,0.197084, , 
3.92,0.294831, , 
3.96,0.405631, , 
4,0.5165, , 
4.03,0.624005, , 
4.07,0.742796, , 
4.11,0.845995, , 
4.15,0.968762, , 
4.18,1.070724, , 
4.22,1.16118, , 
4.26,1.209778, , 
4.29,1.231073, , 
4.33,1.239459, , 
4.36,1.242286, , 
4.4,1.243747, , 
4.44,1.244875, , 
4.48,1.245886, , 
4.51,1.246769, , 
4.55,1.24795, , 
4.59,1.249211, , 
4.62,1.250513, , 
4.66,1.251897, , 
4.69,1.253527, , 
4.73,1.25523, , 
4.77,1.257161, , 
4.8,1.259137, , 
4.84,1.261536, , 
4.88,1.26384, , 
4.92,1.266548, , 
4.95,1.268992, , 
4.99,1.271813, , 
5.03,1.274692, , 
5.06,1.277471, , 
5.1,1.280488, , 
5.13,1.283621, , 
5.17,1.286765, , 
5.21,1.289972, , 
5.24,1.292934, , 
5.28,1.296477, , 
5.32,1.299746, , 
5.36,1.303001, , 
5.39,1.306163, , 
5.43,1.309607, , 
5.47,1.312959, , 
5.5,1.316188, , 
5.54,1.319654, , 
5.57,1.323054, , 
5.61,1.326553, , 
5.65,1.329245, , 
5.68,1.331993, , 
5.72,1.334703, , 
5.76,1.337327, , 
5.8,1.340136, , 
5.83,1.34289, , 
5.87,1.345636, , 
5.91,1.348296, , 
5.94,1.350576, , 
5.98,1.353469, , 
6.01,1.356208, , 
6.05,1.359077, , 
6.09,1.361353, , 
6.12,1.363767, , 
6.16,1.365893, , 
6.2,1.367528, , 
6.24,1.369078, , 
6.27,1.370074, , 
6.31,1.370579, , 
6.35,1.370726, , 
6.38,1.370748, , 
6.42,1.370325, , 
6.45,1.369677, , 
6.49,1.36871, , 
6.53,1.367508, , 
6.56,1.366236, , 
6.6,1.364422, , 
6.64,1.36257, , 
6.68,1.360114, , 
6.71,1.357556, , 
6.75,1.354466, , 
6.79,1.3513, , 
6.82,1.347908, , 
6.86,1.343691, , 
6.89,1.33949, , 
6.93,1.334522, , 
6.97,1.329629, , 
7,1.324437, , 
7.04,1.318258, , 
7.08,1.312483, , 
7.12,1.305882, , 
7.15,1.299389, , 
7.19,1.291881, , 
7.23,1.284546, , 
7.26,1.276948, , 
7.3,1.267969, , 
7.33,1.259353, , 
7.37,1.249411, , 
7.41,1.24003, , 
7.45,1.229291, , 
7.48,1.219161, , 
7.52,1.209058, , 
7.56,1.197681, , 
7.59,1.186944, , 
7.63,1.174823, , 
7.67,1.163501, , 
7.7,1.152178, , 
7.74,1.139636, , 
7.77,1.128208, , 
7.81,1.115522, , 
7.85,1.103649, , 
7.89,1.090505, , 
7.92,1.078188, , 
7.96,1.065796, , 
8,1.052115, , 
8.03,1.039512, , 
8.07,1.025711, , 
8.1,1.013096, , 
8.14,1.000575, , 
8.18,0.986511, , 
8.21,0.973572, , 
8.25,0.95936, , 
8.29,0.946327, , 
8.33,0.93224, , 
8.36,0.919316, , 
8.4,0.906592, , 
8.44,0.892638, , 
8.47,0.879829, , 
8.51,0.865867, , 
8.54,0.853227, , 
8.58,0.840688, , 
8.62,0.826753, , 
8.65,0.814131, , 
8.69,0.800519, , 
8.73,0.788222, , 
8.77,0.775072, , 
8.8,0.763088, , 
8.84,0.751304, , 
8.88,0.738518, , 
8.91,0.727067, , 
8.95,0.714621, , 
8.98,0.703497, , 
9.02,0.691379, , 
9.06,0.680251, , 
9.09,0.669286, , 
9.13,0.657298, , 
9.17,0.646541, , 
9.21,0.635031, , 
9.24,0.624663, , 
9.28,0.614374, , 
9.32,0.603048, , 
9.35,0.592902, , 
9.39,0.582353, , 
9.42,0.572951, , 
9.46,0.562848, , 
9.5,0.553675, , 
9.53,0.544667, , 
9.57,0.535012, , 
9.61,0.52624, , 
9.65,0.516875, , 
9.68,0.508511, , 
9.72,0.500305, , 
9.76,0.491319, , 
9.79,0.483189, , 
9.83,0.474638, , 
9.86,0.467022, , 
9.9,0.459019, , 
9.94,0.451594, , 
9.97,0.444186, , 
10.01,0.43626, , 
10.05,0.429383, , 
10.09,0.422212, , 
10.12,0.415589, , 
10.16,0.408402, , 
10.2,0.402039, , 
10.23,0.395919, , 
10.27,0.389498, , 
10.3,0.38383, , 
10.34,0.377863, , 
10.38,0.372458, , 
10.41,0.36706, , 
10.45,0.362134, , 
10.49,0.356351, , 
10.53,0.35122, , 
10.56,0.346655, , 
10.6,0.341816, , 
10.64,0.337068, , 
10.67,0.33252, , 
10.71,0.327742, , 
10.74,0.32371, , 
10.78,0.319027, , 
10.82,0.314848, , 
10.86,0.310235, , 
10.89,0.306431, , 
10.93,0.302254, , 
10.97,0.298035, , 
11,0.294256, , 
11.04,0.290381, , 
11.08,0.286729, , 
11.11,0.282481, , 
11.15,0.278472, , 
11.19,0.274864, , 
11.22,0.27142, , 
11.26,0.267232, , 
11.29,0.263885, , 
11.33,0.261268, , 
11.37,0.256853, , 
11.4,0.253636, , 
11.44,0.250153, , 
11.48,0.247159, , 
11.52,0.24365, , 
11.55,0.240665, , 
11.59,0.23874, , 
11.63,0.234469, , 
11.66,0.231706, , 
11.7,0.228724, , 
11.73,0.226141, , 
11.77,0.22332, , 
11.81,0.22041, , 
11.84,0.218511, , 
11.88,0.215047, , 
11.92,0.212613, , 
11.96,0.209944, , 
11.99,0.207518, , 
12.03,0.205151, , 
12.07,0.202348, , 
12.1,0.200758, , 
12.14,0.19735, , 
12.18,0.19527, , 
12.21,0.193173, , 
12.25,0.190722, , 
12.28,0.188641, , 
12.32,0.186066, , 
12.36,0.184278, , 
12.39,0.182285, , 
12.43,0.180134, , 
12.47,0.178289, , 
12.51,0.176241, , 
12.54,0.174405, , 
12.58,0.172541, , 
12.62,0.170997, , 
